hotel_name,url,rate,description,latitude,longitude
Joli Studio Parisien,https://www.booking.com/hotel/fr/joli-studio-parisien.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,," Joli Studio Parisien is located in the 18th arr. District of Paris, 800 metres from Pigalle Metro Station, less than 1 km from La Cigale Concert Hall and a 16-minute walk from Gare Saint-Lazare. This apartment is 2.2 km from Gare du Nord and 1.4 km from Sacré-Coeur.
  Joli Studio Parisien is located in the 18th arr. District of Paris, 800 metres from Pigalle Metro Station, less than 1 km from La Cigale Concert Hall and a 16-minute walk from Gare Saint-Lazare. This apartment is 2.2 km from Gare du Nord and 1.4 km from Sacré-Coeur.
",48.8850033,2.3289976
Hôtel Avenir Jonquière,https://www.booking.com/hotel/fr/avenir-jonquiere.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,7.9," Doté d'une connexion Wi-Fi gratuitement accessible dans tout l'établissement, l'Hôtel Avenir Jonquière vous propose des chambres avec télévision à écran plat et salle de bains privative, à Paris. La station de métro Guy Moquet, la plus proche, se situe à seulement 2 minutes à pied et vous permettra de rejoindre Montmartre en 15 minutes.
  Doté d'une connexion Wi-Fi gratuitement accessible dans tout l'établissement, l'Hôtel Avenir Jonquière vous propose des chambres avec télévision à écran plat et salle de bains privative, à Paris. La station de métro Guy Moquet, la plus proche, se situe à seulement 2 minutes à pied et vous permettra de rejoindre Montmartre en 15 minutes.
",48.89349841,2.32500155
Cosy apartment RDC - Sacrée Coeur Montmartre,https://www.booking.com/hotel/fr/cosy-apartment-rdc-sacree-coeur-montmartre-paris1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,," Set in Paris, 200 metres from La Cigale Concert Hall and 400 metres from Pigalle Metro Station, Cosy apartment RDC - Sacrée Coeur Montmartre provides accommodation with amenities such as free WiFi and a TV. This apartment is 1.9 km from Opéra Garnier and 1.7 km from Gare de l'Est.
  Set in Paris, 200 metres from La Cigale Concert Hall and 400 metres from Pigalle Metro Station, Cosy apartment RDC - Sacrée Coeur Montmartre provides accommodation with amenities such as free WiFi and a TV. This apartment is 1.9 km from Opéra Garnier and 1.7 km from Gare de l'Est.
",48.8828038,2.3423709
Zoku Paris,https://www.booking.com/hotel/fr/zoku-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,9.2," Offrant une vue sur la ville, le Zoku Paris est situé à Paris. Il propose une salle de sport, un salon commun, une terrasse, un restaurant et un bar. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de ses locaux.
  Offrant une vue sur la ville, le Zoku Paris est situé à Paris. Il propose une salle de sport, un salon commun, une terrasse, un restaurant et un bar. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de ses locaux.
",48.8961422,2.3102417
Best Western Urban Hotel,https://www.booking.com/hotel/fr/hotel-spa-grand-palais-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.8, ,50.62326,3.07548121
Première Classe Lille Centre,https://www.booking.com/hotel/fr/premiere-classe-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,5.7," Le Première Classe Lille Centre vous accueille dans le centre-ville de Lille, à seulement 200 mètres de la gare/station de métro de Lille-Flandres. Le centre des conventions Lille Grand Palais et le complexe du Nouveau Siècle sont à 10 minutes à pied. L'établissement propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'une télévision par satellite à écran plat.
  Le Première Classe Lille Centre vous accueille dans le centre-ville de Lille, à seulement 200 mètres de la gare/station de métro de Lille-Flandres. Le centre des conventions Lille Grand Palais et le complexe du Nouveau Siècle sont à 10 minutes à pied. L'établissement propose des hébergements dotés d'une connexion Wi-Fi gratuite et d'une télévision par satellite à écran plat.
",50.63728452,3.06844845
greet hotel Lille Gare Flandres - Groupe Accor - Ex Hôtel CALM,https://www.booking.com/hotel/fr/calm-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.5," L'Hôtel Calm Lille est situé dans le centre-ville de Lille, à seulement 3 minutes à pied de la gare de Lille Flandres, ainsi qu'à 1 km du centre de conventions Grand Palais et de la salle de spectacle Le Nouveau Siècle. La connexion Wi-Fi est accessible gratuitement dans l'ensemble de l'établissement.
  L'Hôtel Calm Lille est situé dans le centre-ville de Lille, à seulement 3 minutes à pied de la gare de Lille Flandres, ainsi qu'à 1 km du centre de conventions Grand Palais et de la salle de spectacle Le Nouveau Siècle. La connexion Wi-Fi est accessible gratuitement dans l'ensemble de l'établissement.
",50.63528798,3.06970725
Aparthotel Adagio Access Lille Vauban,https://www.booking.com/hotel/fr/citea-lille-vauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.0, ,50.6328418,3.0495885
Hotel Kanaï,https://www.booking.com/hotel/fr/k.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.9," L'hôtel Kanaï vous accueille dans une zone piétonne du centre de Lille, à seulement 200 mètres de la célèbre Grand'Place. À pied, l'établissement se situe à 15 minutes du Grand Palais de Lille et à 6 minutes du centre de conventions Nouveau Siècle.
  L'hôtel Kanaï vous accueille dans une zone piétonne du centre de Lille, à seulement 200 mètres de la célèbre Grand'Place. À pied, l'établissement se situe à 15 minutes du Grand Palais de Lille et à 6 minutes du centre de conventions Nouveau Siècle.
",50.6347957,3.06413278
Campanile Lille Euralille,https://www.booking.com/hotel/fr/campanile-lille-euralille-xml.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.0," Le Campanile Lille Euralille vous accueille à 1 km de la gare de Lille-Europe, à 2 km de la Grand-Place et à moins de 300 mètres de l'arrêt de tramway Romarin. Il possède une réception ouverte 24h/24 et un restaurant. Le stade Pierre-Mauroy est à 10 km.
  Le Campanile Lille Euralille vous accueille à 1 km de la gare de Lille-Europe, à 2 km de la Grand-Place et à moins de 300 mètres de l'arrêt de tramway Romarin. Il possède une réception ouverte 24h/24 et un restaurant. Le stade Pierre-Mauroy est à 10 km.
",50.6456983,3.07210967
Citadines City Centre Lille,https://www.booking.com/hotel/fr/citadines-aparthotel-lille-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.0," Le Citadines City Centre Lille est à 5 minutes de marche du centre historique piéton de Lille et à 250 mètres de la gare de Lille-Flandres. Il fait également partie du centre d'affaires Euralille et se trouve à 8 km du stade Pierre-Mauroy. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de la résidence.
  Le Citadines City Centre Lille est à 5 minutes de marche du centre historique piéton de Lille et à 250 mètres de la gare de Lille-Flandres. Il fait également partie du centre d'affaires Euralille et se trouve à 8 km du stade Pierre-Mauroy. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de la résidence.
",50.63686519,3.0732429
Hotel Du Moulin d'Or,https://www.booking.com/hotel/fr/du-moulin-dor.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from=searchresults,7.7," Situé à côté de la gare de Lille Flandre et à 5 minutes du centre-ville, l'Hotel Du Moulin d'Or se trouve à 900 mètres du centre de conventions Nouveau Siècle.
  Situé à côté de la gare de Lille Flandre et à 5 minutes du centre-ville, l'Hotel Du Moulin d'Or se trouve à 900 mètres du centre de conventions Nouveau Siècle.
",50.63555103,3.07001285
CALM Appart' & Hostel,https://www.booking.com/hotel/fr/calm-apparthotel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.1," Le Calm Apparthotel vous accueille à Lille, à seulement 2 minutes à pied des stations de métro, de tramway et de train de la gare de Lille-Flandres, ainsi qu'à 10 minutes de marche du centre de conventions Nouveau Siècle. Il vous propose aussi une connexion Wi-Fi gratuite.
  Le Calm Apparthotel vous accueille à Lille, à seulement 2 minutes à pied des stations de métro, de tramway et de train de la gare de Lille-Flandres, ainsi qu'à 10 minutes de marche du centre de conventions Nouveau Siècle. Il vous propose aussi une connexion Wi-Fi gratuite.
",50.63734618,3.06945696
Lille City Hotel,https://www.booking.com/hotel/fr/misterbeddelille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.0," Le Lille City Hotel est un établissement abordable situé dans le centre-ville de Lille, dans une rue piétonne et commerçante, à 260 mètres du Palais des Beaux Arts, à 1,2 km de Lille Grand Palais et à 9 km du stade Pierre Mauroy. Les chambres sont équipées d’une télévision par satellite et d’une connexion Internet gratuite.
  Le Lille City Hotel est un établissement abordable situé dans le centre-ville de Lille, dans une rue piétonne et commerçante, à 260 mètres du Palais des Beaux Arts, à 1,2 km de Lille Grand Palais et à 9 km du stade Pierre Mauroy. Les chambres sont équipées d’une télévision par satellite et d’une connexion Internet gratuite.
",50.63359887,3.06328118
Grand Hotel Bellevue - Grand Place,https://www.booking.com/hotel/fr/grandhotelbellevue.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.4," Situé sur la Grand-Place, dans le Vieux-Lille, le Grand Hotel Bellevue - Grand Place occupe un bâtiment à l'architecture flamande. Ses chambres disposent d'une salle de bains en marbre et de mobilier d'époque. La station de métro Rihour est accessible à 100 mètres. Vous pourrez rejoindre le centre de conventions Le Nouveau Siècle en 2 minutes à pied et le Lille Grand Palais se trouve à 1,4 km.
  Situé sur la Grand-Place, dans le Vieux-Lille, le Grand Hotel Bellevue - Grand Place occupe un bâtiment à l'architecture flamande. Ses chambres disposent d'une salle de bains en marbre et de mobilier d'époque. La station de métro Rihour est accessible à 100 mètres. Vous pourrez rejoindre le centre de conventions Le Nouveau Siècle en 2 minutes à pied et le Lille Grand Palais se trouve à 1,4 km.
",50.63654707,3.06234241
ibis Styles Lille Centre Gare Beffroi,https://www.booking.com/hotel/fr/ibis-styles-lille-centre-gare-beffroi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from=searchresults,7.8," L’ibis Styles Lille Centre Gare Beffroi vous accueille dans le centre-ville de Lille, à 600 mètres des gares de Lille-Europe et de Lille-Flandres. Le centre des congrès Lille Grand Palais et le complexe Nouveau Siècle se trouvent à 1 km.
  L’ibis Styles Lille Centre Gare Beffroi vous accueille dans le centre-ville de Lille, à 600 mètres des gares de Lille-Europe et de Lille-Flandres. Le centre des congrès Lille Grand Palais et le complexe Nouveau Siècle se trouvent à 1 km.
",50.63238245,3.06794286
"Holiday Inn Express Lille Centre, an IHG Hotel",https://www.booking.com/hotel/fr/expressbyholidayinnlille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from=searchresults,8.0," L'Holiday Inn Express Lille Centre est situé dans le centre de Lille, à 350 mètres du Palais des Beaux Arts et à 9 km du stade Pierre Mauroy. Vous séjournerez à 900 mètres du centre de conventions Le Nouveau Siècle et à 2 km de Lille Grand Palais.
  L'Holiday Inn Express Lille Centre est situé dans le centre de Lille, à 350 mètres du Palais des Beaux Arts et à 9 km du stade Pierre Mauroy. Vous séjournerez à 900 mètres du centre de conventions Le Nouveau Siècle et à 2 km de Lille Grand Palais.
",50.63075938,3.05808842
Brueghel,https://www.booking.com/hotel/fr/brueghel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from=searchresults,7.9," Le Brueghel vous accueille en plein cœur de Lille, à 300 mètres de la gare Lille Flandres, à 750 mètres de la gare Lille Europe et à 10 minutes à pied du centre de conventions Nouveau Siecle. Vous bénéficierez d'une vue sur l'église gothique St Maurice, située en face de l'hôtel.
  Le Brueghel vous accueille en plein cœur de Lille, à 300 mètres de la gare Lille Flandres, à 750 mètres de la gare Lille Europe et à 10 minutes à pied du centre de conventions Nouveau Siecle. Vous bénéficierez d'une vue sur l'église gothique St Maurice, située en face de l'hôtel.
",50.63603842,3.06693703
Kyriad Lille Gare - Grand Palais,https://www.booking.com/hotel/fr/kyriad-lille-gare-grand-palais.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.5," Situé à 1 km du Grand Palais et du quartier des affaires d’Euralille, le Kyriad Lille Gare - Grand Palais propose des chambres insonorisées avec une connexion Wi-Fi gratuite. Un parking privé fermé est disponible gratuitement.
  Situé à 1 km du Grand Palais et du quartier des affaires d’Euralille, le Kyriad Lille Gare - Grand Palais propose des chambres insonorisées avec une connexion Wi-Fi gratuite. Un parking privé fermé est disponible gratuitement.
",50.63637015,3.0831188
Eklo Hotels Lille,https://www.booking.com/hotel/fr/eklo-hotels-lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.5," Doté d'une terrasse, l'Eklo Hotels Lille est situé à Lille dans le Nord-Pas-de-Calais, à 2 km du Zénith. Vous séjournerez à 2,6 km de Lille Flandres et à 2,7 km de Lille Europe.
  Doté d'une terrasse, l'Eklo Hotels Lille est situé à Lille dans le Nord-Pas-de-Calais, à 2 km du Zénith. Vous séjournerez à 2,6 km de Lille Flandres et à 2,7 km de Lille Europe.
",50.62003296,3.08456697
Patio De Violette,https://www.booking.com/hotel/fr/patio-de-violette.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAKSxK2jBsACAdICJDJhNDFjZTgwLTFhYzYtNDdiZC1iZmE2LWRjNTA0MzkyMTc2Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=721958c9f4410209&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.6, ,44.02843142,4.42002386
Hotel Lille Europe,https://www.booking.com/hotel/fr/lille-europe.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from=searchresults,8.0," L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade Pierre-Mauroy. Il propose une réception ouverte 24h/24 et une connexion Internet gratuite.
  L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade Pierre-Mauroy. Il propose une réception ouverte 24h/24 et une connexion Internet gratuite.
",50.63788756,3.072685
Moulin du Pont d'Alzon,https://www.booking.com/hotel/fr/moulin-du-pont-d-39-alzon.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAKSxK2jBsACAdICJDJhNDFjZTgwLTFhYzYtNDdiZC1iZmE2LWRjNTA0MzkyMTc2Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=721958c9f4410209&srepoch=1684759059&from=searchresults,7.7," Situé à Uzès, en Occitanie, à moins de 33 km du parc des expositions de Nîmes, le Moulin du Pont d'Alzon propose des hébergements avec connexion Wi-Fi gratuite, barbecue, prêt de vélos et parking privé gratuit.
  Situé à Uzès, en Occitanie, à moins de 33 km du parc des expositions de Nîmes, le Moulin du Pont d'Alzon propose des hébergements avec connexion Wi-Fi gratuite, barbecue, prêt de vélos et parking privé gratuit.
",44.0201613,4.43052644
Moxy Lille City,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.5," Bénéficiant d’un emplacement idéal dans le centre de Lille, le Moxy Lille City propose des chambres climatisées, une salle de sport, une connexion Wi-Fi gratuite et une terrasse. Cet hôtel 3 étoiles possède une bagagerie et une réception ouverte 24h/24. Un parking privé est disponible sur place.
  Bénéficiant d’un emplacement idéal dans le centre de Lille, le Moxy Lille City propose des chambres climatisées, une salle de sport, une connexion Wi-Fi gratuite et une terrasse. Cet hôtel 3 étoiles possède une bagagerie et une réception ouverte 24h/24. Un parking privé est disponible sur place.
",50.627831,3.063592
La Taverne,https://www.booking.com/hotel/fr/la-taverne.fr.html?aid=304142&label=gen173nr-1FCAQoggJCC3NlYXJjaF91emVzSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAKSxK2jBsACAdICJDJhNDFjZTgwLTFhYzYtNDdiZC1iZmE2LWRjNTA0MzkyMTc2Y9gCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=721958c9f4410209&srepoch=1684759059&from=searchresults,8.6," La Taverne est située à Uzès, dans une rue piétonne, à seulement 2 minutes à pied du château du Duché. L'office de tourisme se trouve à 100 mètres et le musée Haribo est à 3 km.
  La Taverne est située à Uzès, dans une rue piétonne, à seulement 2 minutes à pied du château du Duché. L'office de tourisme se trouve à 100 mètres et le musée Haribo est à 3 km.
",44.014659,4.4200515
Brit Hotel Lille Centre,https://www.booking.com/hotel/fr/besthotel_lille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ3M2QxYjVjYy1jZmU5LTQ1NjgtYTdmMS0wZWY1YWFlOTE1MDXYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ce6c58c9e31900e7&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.6, ,50.62603955,3.05190325
